method,sequence,frames,mean_iou,success_auc,precision_20,mean_cle,invalid_pred_count,invalid_gt_count,valid_eval_frames
confidence_only,car13,139,0.007194244604316547,0.01702400455872921,0.014388489208633094,376.53933408842164,0,0,139
confidence_only,car14,443,0.10494961167991106,0.11317971526272268,0.13544018058690746,56680.8539201146,0,25,418
confidence_only,car15,157,0.02678748389595681,0.03619852431102992,0.08917197452229299,218.9799461041506,0,0,157
confidence_only,car17,353,0.005198940588019156,0.014837461083218753,0.0764872521246459,170.22151996659528,0,0,353
confidence_only,car18,403,0.9022561843354204,0.8982138908679945,0.9975186104218362,2.7811917019349788,0,0,403
confidence_only,car1_s,492,0.0024407058792930317,0.012315865732914714,0.0020325203252032522,427.6408432000996,0,0,492
confidence_only,car2,441,0.007381806131641135,0.01713028445701713,0.011337868480725623,7037.041496326331,0,3,438
confidence_only,car2_s,107,0.032379615068165536,0.04173221060423793,0.102803738317757,595.2422567884495,0,0,107
confidence_only,car3,573,0.14007154641493955,0.14737442330620504,0.22164048865619546,296.06058133476205,0,0,573
confidence_only,car3_s,434,0.1572155609351512,0.1643016836245837,0.17050691244239632,617.9828208492945,0,0,434
confidence_only,car4,449,0.08866895339721387,0.09680478070078702,0.18040089086859687,194.2757445432977,0,0,449
confidence_only,car4_s,277,0.0075751878183890585,0.017371412231475925,0.007220216606498195,588.6404796314104,0,0,277
confidence_only,car5,249,0.7437658013219728,0.7424549683884043,0.7911646586345381,93.77330369743147,0,0,249
confidence_only,car7,345,0.021575111943881314,0.030994403788204908,0.028985507246376812,67005.34552533792,0,23,322
confidence_only,car9,627,0.8165296389833231,0.8134287112921814,0.9856459330143541,2.238028862201471,0,0,627
confidence_only,person1,267,0.7712858428567706,0.7684948270107911,1.0,5.638529997439996,0,0,267
confidence_only,person10,341,0.1689276872272576,0.1761563253099504,0.19941348973607037,158774.9819371468,0,54,287
confidence_only,person11,241,0.7828853176491328,0.7798775728195225,0.970954356846473,5.1621084725429505,0,0,241
confidence_only,person13,295,0.005016965462742813,0.01483470380936393,0.006779661016949152,300.5802142812368,0,0,295
confidence_only,person15,447,0.8175459874241051,0.8144062728420494,1.0,1.6201675906007564,0,0,447
confidence_only,person16,383,0.10473100670870125,0.1129178191970633,0.13315926892950392,91805.98144413809,0,35,348
confidence_only,person18,465,0.4649137814198354,0.4658149685936335,0.33548387096774196,67.50071395979978,0,0,465
confidence_only,person1_s,534,0.0475559454416217,0.05660622241999478,0.06179775280898876,565.7121422925776,0,0,534
confidence_only,person20,595,0.21653949000799075,0.22259755387303432,0.2689075630252101,236.88604640893368,0,0,595
confidence_only,person21,163,0.010602507042372132,0.0203486606329344,0.06134969325153374,208.86868870619367,0,0,163
confidence_only,person22,67,0.8385570159799678,0.8352297916358804,1.0,1.0411289800887351,0,0,67
confidence_only,person23,133,0.008762906999510357,0.018164222437281375,0.007518796992481203,320.200166486278,0,0,133
confidence_only,person2_s,84,0.8253441596562995,0.8221357850070722,0.9642857142857143,7.186046839699732,0,0,84
confidence_only,person3,215,0.823060314373697,0.8195717246143215,1.0,3.0226858251132054,0,0,215
confidence_only,person3_s,169,0.3263219338547902,0.33007206046048404,0.27218934911242604,166.96492467144614,0,0,169
confidence_only,person6,301,0.8259539759323555,0.8227032005526136,1.0,2.7309333043622637,0,0,301
confidence_only,person9,221,0.05517222560788426,0.06424443349312302,0.06334841628959276,54883.855403520116,0,12,209
confidence_only,truck1,155,0.4431399094249038,0.4458639412328327,0.38064516129032255,180.0907183764781,0,0,155
confidence_only,truck2,129,0.02149650083770516,0.031007751937984534,0.023255813953488372,613.998944503092,0,0,129
confidence_only,truck3,179,0.012772749431097493,0.02245699430278225,0.0223463687150838,466.9109563284165,0,0,179
confidence_only,uav2,45,0.022222222222222223,0.03190319031903183,0.06666666666666667,111179.19931802305,0,5,40
confidence_only,uav3,89,0.012325816747541324,0.02202692179330291,0.011235955056179775,337.1217566427186,0,0,89
confidence_only,uav4,53,0.0218345512862311,0.030076592564916984,0.16981132075471697,56.33971492590132,0,0,53
confidence_only,uav5,47,0.02127659574468085,0.030966926479882067,0.02127659574468085,194.96724361978082,0,0,47
confidence_only,uav6,37,0.10747014712576518,0.11533315493711525,0.1891891891891892,27079.888410836997,0,1,36
confidence_only,uav7,125,0.008603351955307263,0.018376237623762382,0.016,40202.406370202094,0,5,120
confidence_only,uav8,101,0.009900990099009901,0.01970395059307912,0.009900990099009901,168.7550408756673,0,0,101
confidence_only,wakeboard1,141,0.7533509766215976,0.7509304121901558,0.8936170212765957,8.845747101853025,0,0,141
confidence_only,wakeboard10,157,0.06949173496455671,0.0764961846503124,0.35668789808917195,25.434703224666983,0,0,157
confidence_only,wakeboard2,245,0.23146232479697124,0.23758335017175186,0.2857142857142857,489.98034839071704,0,0,245
confidence_only,wakeboard3,275,0.13909892145011718,0.14671467146714687,0.19272727272727272,170.81666734925176,0,0,275
confidence_only,wakeboard4,233,0.7895610350682046,0.786300089236392,0.9656652360515021,4.4871569476721165,0,0,233
confidence_only,wakeboard5,559,0.04001342279926861,0.049239270975398146,0.05008944543828265,588.7725359750591,0,0,559
confidence_only,wakeboard6,389,0.19899756061559642,0.20568097940899474,0.23393316195372751,233.71956094854733,0,0,389
confidence_only,wakeboard7,67,0.8431820445683507,0.8396630707846904,1.0,1.8072694160540044,0,0,67
confidence_only,wakeboard8,515,0.29621153821590746,0.3012208016918196,0.42135922330097086,145.33902943044643,0,0,515
confidence_only,wakeboard9,119,0.008403361344537815,0.018221149846077016,0.008403361344537815,194.41193880723046,0,0,119
fixed_tele,bike1,1029,0.5638311818490994,0.5632499109969304,0.6355685131195336,18.62349370191721,0,0,1029
fixed_tele,bike2,185,0.0217001617001617,0.03136205512443125,0.06486486486486487,59642.41551327188,0,11,174
fixed_tele,bike3,145,0.02912154782337338,0.03857972004096958,0.0896551724137931,157.5635988296872,0,0,145
fixed_tele,boat1,301,0.1664113297450623,0.17334956086970815,0.14285714285714285,369.19510602642663,0,0,301
fixed_tele,boat2,267,0.9311670614629908,0.9268365038751065,1.0,2.4950183154308894,0,0,267
fixed_tele,boat3,301,0.8312255899089821,0.8279661853228513,0.9833887043189369,8.809993972753146,0,0,301
fixed_tele,boat4,185,0.8653049247693907,0.8614396574792619,0.9945945945945946,5.044849375230219,0,0,185
fixed_tele,boat5,169,0.9243838603647901,0.9204405647665358,1.0,2.341307774136218,0,0,169
fixed_tele,boat6,269,0.7639879936532141,0.761308844639111,0.9925650557620818,2.2167700690833856,0,0,269
fixed_tele,boat7,179,0.8978560916342574,0.8941313125725989,0.9608938547486033,4.209980574852865,0,0,179
fixed_tele,boat8,229,0.030122882053543246,0.039387781572917044,0.06986899563318777,465.60280100348524,0,0,229
fixed_tele,boat9,467,0.46580161984725504,0.4681451014480466,0.6017130620985011,249.54561648413278,0,0,467
fixed_tele,building1,157,0.02337726772075991,0.03285615185722405,0.03184713375796178,224.73256923288076,0,0,157
fixed_tele,building2,193,0.17344570221866357,0.18006463858821148,0.22797927461139897,345.93537341226346,0,0,193
fixed_tele,building3,277,0.01416206277096199,0.023733781320370354,0.02527075812274368,392.45367443423726,0,0,277
fixed_tele,building4,263,0.02266117969966703,0.03207469035876975,0.026615969581749048,927.7964104455324,0,0,263
fixed_tele,building5,161,0.036544266465936386,0.04575364368735002,0.09316770186335403,699.4209620474529,0,0,161
fixed_tele,car10,469,0.8564369675108827,0.8528573539656743,1.0,1.7109666004608841,0,0,469
fixed_tele,car11,113,0.033275553812698214,0.04249539998247611,0.07079646017699115,97504.93478405819,0,11,102
fixed_tele,car12,167,0.030260099117179022,0.039663247761902005,0.05389221556886228,174206.52159564948,0,29,138
fixed_tele,car13,139,0.007194244604316547,0.01702400455872921,0.014388489208633094,376.53933408842164,0,0,139
fixed_tele,car14,443,0.09073297082924811,0.0992557495027156,0.11060948081264109,56858.18851288118,0,25,418
fixed_tele,car15,157,0.05353260396944242,0.06243299489184597,0.11464968152866242,221.23157251124684,0,0,157
fixed_tele,car17,353,0.9135398672400726,0.9095447788404897,1.0,1.9861417689641667,0,0,353
fixed_tele,car18,403,0.8981960203327872,0.8944058177529913,0.9652605459057072,3.5318696370549887,0,0,403
fixed_tele,car1_s,492,0.01791012214605514,0.027428962408435904,0.02032520325203252,834.6637842506166,0,0,492
fixed_tele,car2,441,0.36610257562146,0.37040030533665613,0.4331065759637188,6976.780900336061,0,3,438
fixed_tele,car2_s,107,0.16458970621915844,0.17192560377533092,0.21495327102803738,601.652798693124,0,0,107
fixed_tele,car3,573,0.7530042202011766,0.7503153456706934,0.9965095986038395,2.0330816409412265,0,0,573
fixed_tele,car3_s,434,0.10765861694912564,0.11580052014418037,0.08755760368663594,666.7453934146907,0,0,434
fixed_tele,car4,449,0.24118852474245123,0.24710577962027788,0.2962138084632517,243.2912429453047,0,0,449
fixed_tele,car4_s,277,0.04868055949095579,0.05754727097258464,0.032490974729241874,848.5425323220969,0,0,277
fixed_tele,car5,249,0.9252225878441278,0.9213089983697167,1.0,3.504687489005104,0,0,249
fixed_tele,car7,345,0.18103784660239383,0.18806141483713584,0.22318840579710145,66840.41481320055,0,23,322
fixed_tele,car9,627,0.3635497877460601,0.3678841568367367,0.4258373205741627,219.6136341278862,0,0,627
fixed_tele,person1,267,0.8513071932708737,0.8484073126413767,1.0,2.8762763422616997,0,0,267
fixed_tele,person10,341,0.18174457443221073,0.18884469092070488,0.19941348973607037,158776.1144829945,0,54,287
fixed_tele,person11,241,0.793960219109676,0.7910932172055377,0.979253112033195,4.885636107303429,0,0,241
fixed_tele,person13,295,0.65126400685338,0.6495720758516529,0.9220338983050848,10.495758682108782,0,0,295
fixed_tele,person15,447,0.5956511677067323,0.5960085941480053,0.7203579418344519,30.68847673818743,0,0,447
fixed_tele,person16,383,0.10245376931139492,0.11074632267404279,0.13315926892950392,91815.4336258459,0,35,348
fixed_tele,person18,465,0.5422054887757171,0.5418077291600129,0.2645161290322581,61.37882522352689,0,0,465
fixed_tele,person1_s,534,0.01903667926522625,0.028590499499388113,0.02247191011235955,793.5388773134374,0,0,534
fixed_tele,person20,595,0.4808092901137203,0.48100507529744646,0.2235294117647059,81.81128660868738,0,0,595
