frame,zoom_level,uncertainty,area,conf,lost,latency,command
461,4,0.133107,0.00232817,0.676983,0,0.016662,keep
462,4,0.158460,0.00238214,0.619928,0,0.017309,keep
463,4,0.124440,0.00232496,0.662523,0,0.016165,keep
464,4,0.245235,0.00249747,0.368582,0,0.016090,keep
465,4,0.268248,0.00251842,0.215183,0,0.015923,keep
466,4,0.112482,0.00237522,0.757140,0,0.015255,keep
467,4,0.092271,0.00246892,0.801706,0,0.015644,keep
468,4,0.201297,0.00270207,0.461133,0,0.015752,keep
469,4,0.138350,0.00281082,0.695847,0,0.015297,keep
470,4,0.125351,0.00256630,0.725582,0,0.015338,keep
471,4,0.123254,0.00251752,0.679521,0,0.016485,keep
472,4,0.093531,0.00260471,0.776255,0,0.015617,keep
473,4,0.258784,0.00255769,0.295550,0,0.015836,keep
474,4,0.117688,0.00240025,0.703252,0,0.015925,keep
475,4,0.112606,0.00255470,0.768880,0,0.016020,keep
476,4,0.207050,0.00258566,0.419703,0,0.016807,keep
477,4,0.096815,0.00288359,0.781356,0,0.016001,keep
478,4,0.270830,0.00302783,0.190456,0,0.016357,keep
479,4,0.140213,0.00295188,0.627604,0,0.015980,keep
480,4,0.073784,0.00255284,0.858334,0,0.015727,keep
481,4,0.103132,0.00245576,0.737493,0,0.015980,keep
482,4,0.117252,0.00239617,0.673449,0,0.016390,keep
483,4,0.100450,0.00245479,0.761508,0,0.015837,keep
484,4,0.106426,0.00244745,0.715733,0,0.015611,keep
485,4,0.072925,0.00235889,0.847520,0,0.016624,keep
486,4,0.131323,0.00245691,0.643288,0,0.015538,keep
487,4,0.130020,0.00238340,0.649171,0,0.015423,keep
488,4,0.121263,0.00254125,0.700677,0,0.016045,keep
489,4,0.115263,0.00254743,0.691618,0,0.015974,keep
490,4,0.158014,0.00260348,0.550599,0,0.015999,keep
491,4,0.109559,0.00258640,0.725026,0,0.015950,keep
492,4,0.228521,0.00269259,0.341474,0,0.016351,keep
493,4,0.240770,0.00275375,0.284205,0,0.016488,keep
494,4,0.193843,0.00316883,0.501769,0,0.016451,keep
495,4,0.339315,0.00341238,0.106190,0,0.016217,keep
496,4,0.263769,0.00271348,0.435471,0,0.016412,keep
497,4,0.212065,0.00273459,0.425852,0,0.016093,keep
498,4,0.238091,0.00256211,0.301684,0,0.015997,keep
499,4,0.131044,0.00238659,0.639080,0,0.016778,keep
500,4,0.142689,0.00238745,0.636494,0,0.017083,keep
501,4,0.142763,0.00260093,0.643325,0,0.017769,keep
502,4,0.135313,0.00283646,0.627223,0,0.016217,keep
503,4,0.198021,0.00293149,0.405869,0,0.015516,keep
504,4,0.205132,0.00306731,0.379774,0,0.015824,keep
505,4,0.195913,0.00283766,0.446724,0,0.016316,keep
506,4,0.175496,0.00256798,0.513382,0,0.016644,keep
507,4,0.133592,0.00249697,0.641901,0,0.017176,keep
508,4,0.214936,0.00271645,0.408529,0,0.016325,keep
509,4,0.234451,0.00258594,0.312510,0,0.016212,keep
510,4,0.169256,0.00223017,0.554604,0,0.016138,keep
511,4,0.204696,0.00240932,0.450165,0,0.016008,keep
512,4,0.191643,0.00270998,0.507302,0,0.015883,keep
513,4,0.222359,0.00270111,0.370690,0,0.017289,keep
514,4,0.237318,0.00280546,0.321899,0,0.016182,keep
515,4,0.206453,0.00259518,0.402769,0,0.016451,keep
516,4,0.224565,0.00270858,0.346938,0,0.016282,keep
517,4,0.175803,0.00273049,0.493718,0,0.015824,keep
518,4,0.221088,0.00261084,0.368896,0,0.015656,keep
519,4,0.169782,0.00269106,0.516471,0,0.015914,keep
520,4,0.188674,0.00273316,0.459233,0,0.016102,keep
521,4,0.203452,0.00276230,0.390386,0,0.015907,keep
522,4,0.190821,0.00221784,0.508424,0,0.015920,keep
523,4,0.242766,0.00228974,0.347995,0,0.016154,keep
524,4,0.216137,0.00268755,0.489021,0,0.016151,keep
525,4,0.215404,0.00250978,0.393932,0,0.016591,keep
526,4,0.160471,0.00226276,0.584644,0,0.016406,keep
527,4,0.194393,0.00222425,0.476495,0,0.016702,keep
528,4,0.166441,0.00226900,0.553164,0,0.016200,keep
529,4,0.201147,0.00258059,0.453929,0,0.016646,keep
530,4,0.234892,0.00257775,0.320289,0,0.016708,keep
531,4,0.281632,0.00251567,0.173137,0,0.016433,keep
532,4,0.217362,0.00264874,0.388809,0,0.016703,keep
533,4,0.234272,0.00272293,0.309064,0,0.016679,keep
534,4,0.203404,0.00280958,0.422573,0,0.016516,keep
535,4,0.199238,0.00252445,0.453300,0,0.016121,keep
536,4,0.201086,0.00244878,0.437626,0,0.016151,keep
537,4,0.227866,0.00258106,0.405105,0,0.016049,keep
538,4,0.212101,0.00246530,0.378560,0,0.015953,keep
539,4,0.187889,0.00219399,0.539824,0,0.017146,keep
540,4,0.214259,0.00172796,0.423283,0,0.016158,zoom_in_to_8
541,8,0.274512,0.00147328,0.315382,0,0.016381,keep
542,8,0.270021,0.00155741,0.267604,0,0.016599,keep
543,8,0.412566,0.00299425,0.123139,0,0.016086,cooldown_keep
544,8,0.322447,0.00305817,0.156623,0,0.016201,cooldown_keep
545,8,0.281710,0.00282154,0.234056,0,0.015931,keep
546,8,0.303270,0.00290948,0.234862,0,0.015966,zoom_out_to_4
547,4,0.260332,0.00256885,0.361779,0,0.016420,keep
548,4,0.220161,0.00249840,0.421350,0,0.016404,keep
549,4,0.223312,0.00221516,0.383442,0,0.016671,keep
550,4,0.161800,0.00178509,0.611041,0,0.016256,cooldown_keep
551,4,0.175657,0.00143830,0.589056,0,0.016014,zoom_in_to_8
552,8,0.231724,0.00179287,0.509541,0,0.016138,keep
553,8,0.257494,0.00149256,0.368615,0,0.015959,keep
554,8,0.319030,0.00147868,0.117028,0,0.015640,keep
555,8,0.246705,0.00184308,0.405375,0,0.016659,keep
556,8,0.246562,0.00223836,0.330474,0,0.015959,keep
557,8,0.255798,0.00199645,0.399624,0,0.015671,keep
558,8,0.251800,0.00196560,0.288204,0,0.015985,keep
559,8,0.325361,0.00209738,0.227522,0,0.015683,keep
560,8,0.293179,0.00251215,0.184867,0,0.015917,keep
561,8,0.285858,0.00227486,0.292181,0,0.015861,keep
562,8,0.347808,0.00193500,0.198350,0,0.016212,keep
563,8,0.321734,0.00255350,0.212816,0,0.016060,keep
564,8,0.313904,0.00193131,0.273085,0,0.016128,keep
565,8,0.279872,0.00223067,0.548724,0,0.017260,keep
566,8,0.163872,0.00279701,0.811713,0,0.017393,keep
567,8,0.104936,0.00308290,0.816598,0,0.017485,zoom_out_to_4
568,4,0.104071,0.00370794,0.875565,0,0.016967,keep
569,4,0.076986,0.00365622,0.886422,0,0.017700,keep
570,4,0.122211,0.00377674,0.787386,0,0.016199,keep
571,4,0.097065,0.00355929,0.826830,0,0.016414,keep
572,4,0.068227,0.00372081,0.849706,0,0.016126,keep
573,4,0.084616,0.00375359,0.808410,0,0.016192,keep
574,4,0.067354,0.00374783,0.830533,0,0.016965,keep
575,4,0.078983,0.00383165,0.803365,0,0.016420,keep
576,4,0.060889,0.00388668,0.870410,0,0.016380,keep
577,4,0.069670,0.00370727,0.866210,0,0.017082,keep
578,4,0.065263,0.00383280,0.846907,0,0.016120,keep
579,4,0.104354,0.00356914,0.766167,0,0.016315,keep
580,4,0.077388,0.00395952,0.858819,0,0.016191,keep
581,4,0.069577,0.00404301,0.801545,0,0.016221,keep
582,4,0.062477,0.00409697,0.844988,0,0.016228,keep
583,4,0.057544,0.00393332,0.850952,0,0.016521,keep
584,4,0.052477,0.00396334,0.860501,0,0.016411,keep
585,4,0.076364,0.00405500,0.815537,0,0.016309,keep
586,4,0.065843,0.00418308,0.821406,0,0.015795,keep
587,4,0.063952,0.00414422,0.834939,0,0.015837,keep
588,4,0.062628,0.00403866,0.835117,0,0.016048,keep
589,4,0.061983,0.00383782,0.853070,0,0.016822,keep
590,4,0.072268,0.00403024,0.887890,0,0.017315,keep
591,4,0.062692,0.00424190,0.872820,0,0.016284,keep
592,4,0.065922,0.00450522,0.873965,0,0.016261,keep
593,4,0.061559,0.00461104,0.876565,0,0.016061,keep
594,4,0.056451,0.00444712,0.884972,0,0.016265,keep
595,4,0.049366,0.00439870,0.885717,0,0.015970,keep
596,4,0.036032,0.00444170,0.915142,0,0.016099,keep
597,4,0.048774,0.00447005,0.895649,0,0.016475,keep
598,4,0.045474,0.00451862,0.898921,0,0.015936,keep
599,4,0.043675,0.00451405,0.903108,0,0.016455,keep
600,4,0.056391,0.00468631,0.908687,0,0.016222,keep
601,4,0.039784,0.00476362,0.908384,0,0.016108,keep
602,4,0.061973,0.00480954,0.872509,0,0.016932,keep
603,4,0.052882,0.00473174,0.880706,0,0.016595,keep
604,4,0.059078,0.00497482,0.903526,0,0.017365,keep
605,4,0.062699,0.00513273,0.901120,0,0.016464,keep
606,4,0.073373,0.00514321,0.866581,0,0.016248,keep
607,4,0.077717,0.00534793,0.854955,0,0.016075,keep
608,4,0.056452,0.00533101,0.895015,0,0.015619,keep
609,4,0.057270,0.00541787,0.882224,0,0.015368,keep
610,4,0.056764,0.00546821,0.909469,0,0.015742,keep
611,4,0.055337,0.00547959,0.881625,0,0.016224,keep
612,4,0.063833,0.00563279,0.890778,0,0.015935,keep
613,4,0.050956,0.00576063,0.893253,0,0.016396,keep
614,4,0.049754,0.00587895,0.905564,0,0.015801,keep
615,4,0.069462,0.00621689,0.874017,0,0.016342,keep
616,4,0.051321,0.00640464,0.901985,0,0.016353,keep
617,4,0.064264,0.00648068,0.873743,0,0.017160,keep
618,4,0.046088,0.00670548,0.909290,0,0.016702,keep
619,4,0.062077,0.00663996,0.881628,0,0.016384,keep
620,4,0.056371,0.00651070,0.882979,0,0.016141,keep
621,4,0.054149,0.00649214,0.881801,0,0.016282,keep
622,4,0.069413,0.00709832,0.868536,0,0.016382,keep
623,4,0.085517,0.00733927,0.804515,0,0.016506,keep
624,4,0.072470,0.00805622,0.850985,0,0.016113,keep
625,4,0.100825,0.00911155,0.789187,0,0.016407,keep
626,4,0.098499,0.00884432,0.807754,0,0.016035,keep
627,4,0.087187,0.00953167,0.826958,0,0.016075,keep
628,4,0.089179,0.00938447,0.804900,0,0.015951,keep
629,4,0.100419,0.00873810,0.796530,0,0.015539,keep
630,4,0.113310,0.00770483,0.798548,0,0.016381,keep
631,4,0.121583,0.00643317,0.739260,0,0.016114,keep
632,4,0.137110,0.00722501,0.798826,0,0.016136,keep
633,4,0.092787,0.00776224,0.857376,0,0.015879,keep
634,4,0.085356,0.00788834,0.853760,0,0.016811,keep
635,4,0.095312,0.00769167,0.854038,0,0.016189,keep
636,4,0.088410,0.00723385,0.813861,0,0.016099,keep
637,4,0.077430,0.00708986,0.884007,0,0.016078,keep
638,4,0.082649,0.00689011,0.844771,0,0.016067,keep
639,4,0.087319,0.00686572,0.830693,0,0.016326,keep
640,4,0.110131,0.00618441,0.869505,0,0.016418,keep
641,4,0.089210,0.00583106,0.853950,0,0.016558,keep
642,4,0.114142,0.00664828,0.836001,0,0.016191,keep
643,4,0.066523,0.00692797,0.874803,0,0.015683,keep
644,4,0.060490,0.00665544,0.882993,0,0.015844,keep
645,4,0.056798,0.00654361,0.894889,0,0.015735,keep
646,4,0.054844,0.00657083,0.892909,0,0.016350,keep
647,4,0.052859,0.00620186,0.893448,0,0.015647,keep
648,4,0.074147,0.00651415,0.875991,0,0.016093,keep
649,4,0.056167,0.00671082,0.884865,0,0.016224,keep
650,4,0.050746,0.00651550,0.908336,0,0.016178,keep
651,4,0.049044,0.00603601,0.911851,0,0.017127,keep
652,4,0.045771,0.00558111,0.919205,0,0.016269,keep
653,4,0.046730,0.00517447,0.908767,0,0.016404,keep
654,4,0.042859,0.00505957,0.921678,0,0.016178,keep
655,4,0.052470,0.00499347,0.900395,0,0.016138,keep
656,4,0.057821,0.00475083,0.905498,0,0.016428,keep
657,4,0.052808,0.00476150,0.893169,0,0.016370,keep
658,4,0.057437,0.00495411,0.896422,0,0.016467,keep
659,4,0.050583,0.00509201,0.906464,0,0.016705,keep
660,4,0.048266,0.00491889,0.904576,0,0.016925,keep
661,4,0.044930,0.00480172,0.894997,0,0.016363,keep
662,4,0.048149,0.00463054,0.912580,0,0.016012,keep
663,4,0.047638,0.00463038,0.891330,0,0.015962,keep
664,4,0.043160,0.00464378,0.888791,0,0.015932,keep
665,4,0.062518,0.00431840,0.878324,0,0.015305,keep
666,4,0.074410,0.00393875,0.850435,0,0.016001,keep
667,4,0.070835,0.00392200,0.869213,0,0.016358,keep
668,4,0.063438,0.00404917,0.886006,0,0.016360,keep
669,4,0.056426,0.00398808,0.864397,0,0.016617,keep
670,4,0.082926,0.00371746,0.822441,0,0.016258,keep
671,4,0.098498,0.00365904,0.840560,0,0.016164,keep
672,4,0.061094,0.00351967,0.853467,0,0.016143,keep
673,4,0.091075,0.00317387,0.835882,0,0.015925,keep
674,4,0.081812,0.00328801,0.860756,0,0.016479,keep
675,4,0.069659,0.00340856,0.869700,0,0.016233,keep
676,4,0.069568,0.00359840,0.847979,0,0.016067,keep
677,4,0.057172,0.00369976,0.882523,0,0.016419,keep
678,4,0.074018,0.00385955,0.872358,0,0.016311,keep
679,4,0.061998,0.00388587,0.871317,0,0.015665,keep
680,4,0.087223,0.00370195,0.837287,0,0.015873,keep
681,4,0.072810,0.00357963,0.829630,0,0.015901,keep
682,4,0.061472,0.00349044,0.878623,0,0.016289,keep
683,4,0.093200,0.00347067,0.805008,0,0.016230,keep
684,4,0.083862,0.00344510,0.815821,0,0.015992,keep
685,4,0.096803,0.00351181,0.801896,0,0.015913,keep
686,4,0.070999,0.00354761,0.833191,0,0.016226,keep
687,4,0.061478,0.00361892,0.856355,0,0.016011,keep
688,4,0.054503,0.00363242,0.862569,0,0.016444,keep
689,4,0.047539,0.00360393,0.889491,0,0.016406,keep
690,4,0.067252,0.00360122,0.859591,0,0.016253,keep
691,4,0.080174,0.00355701,0.846933,0,0.016270,keep
692,4,0.053554,0.00374737,0.891070,0,0.016218,keep
693,4,0.089301,0.00354662,0.825876,0,0.016536,keep
694,4,0.100298,0.00328761,0.768295,0,0.016290,keep
695,4,0.092773,0.00284902,0.821651,0,0.016970,keep
696,4,0.107386,0.00278982,0.756281,0,0.015963,keep
697,4,0.099234,0.00324120,0.855045,0,0.016691,keep
698,4,0.067161,0.00332484,0.875796,0,0.015855,keep
699,4,0.062653,0.00342882,0.885828,0,0.016068,keep
700,4,0.072053,0.00334191,0.877535,0,0.016307,keep
701,4,0.046544,0.00335175,0.895590,0,0.016548,keep
702,4,0.061400,0.00334495,0.860235,0,0.016650,keep
703,4,0.086766,0.00368342,0.831459,0,0.016498,keep
704,4,0.080796,0.00340627,0.844460,0,0.016247,keep
705,4,0.154377,0.00295292,0.676640,0,0.016496,keep
706,4,0.091486,0.00290806,0.864875,0,0.017135,keep
707,4,0.064007,0.00307099,0.877801,0,0.016645,keep
708,4,0.058988,0.00327862,0.894492,0,0.016743,keep
709,4,0.075629,0.00331832,0.831987,0,0.016500,keep
710,4,0.113778,0.00306461,0.820364,0,0.016354,keep
711,4,0.073376,0.00312086,0.831390,0,0.016686,keep
712,4,0.061843,0.00303146,0.841726,0,0.016296,keep
713,4,0.146020,0.00307605,0.728802,0,0.016593,keep
714,4,0.130686,0.00342779,0.835006,0,0.016652,keep
715,4,0.062065,0.00357174,0.890088,0,0.016363,keep
716,4,0.063242,0.00384356,0.877165,0,0.016589,keep
717,4,0.062337,0.00395783,0.872347,0,0.016358,keep
718,4,0.080280,0.00396996,0.841747,0,0.016220,keep
719,4,0.097297,0.00373176,0.775318,0,0.016463,keep
720,4,0.080712,0.00356756,0.788870,0,0.017866,keep
721,4,0.083238,0.00345935,0.783097,0,0.017616,keep
722,4,0.097478,0.00352334,0.798684,0,0.017846,keep
723,4,0.085763,0.00403672,0.865905,0,0.018222,keep
724,4,0.056205,0.00432547,0.898211,0,0.017121,keep
725,4,0.056654,0.00452706,0.893125,0,0.017248,keep
726,4,0.084590,0.00441495,0.869451,0,0.017261,keep
727,4,0.077724,0.00420777,0.826617,0,0.018095,keep
728,4,0.086143,0.00438213,0.826954,0,0.016804,keep
729,4,0.073286,0.00458297,0.884614,0,0.016792,keep
730,4,0.082452,0.00491662,0.859157,0,0.017243,keep
731,4,0.066501,0.00490381,0.897847,0,0.017093,keep
732,4,0.057598,0.00494800,0.896907,0,0.016504,keep
733,4,0.048959,0.00493996,0.902794,0,0.016480,keep
734,4,0.052037,0.00495443,0.921413,0,0.016405,keep
735,4,0.063094,0.00510636,0.882478,0,0.016553,keep
736,4,0.049955,0.00519469,0.897079,0,0.016448,keep
737,4,0.065294,0.00511038,0.843880,0,0.016051,keep
738,4,0.102482,0.00539649,0.835682,0,0.016386,keep
739,4,0.052816,0.00567922,0.880525,0,0.016295,keep
740,4,0.052714,0.00587881,0.917114,0,0.016247,keep
741,4,0.041542,0.00604444,0.912981,0,0.016380,keep
742,4,0.046619,0.00611139,0.912629,0,0.016152,keep
743,4,0.074970,0.00601693,0.877493,0,0.016573,keep
744,4,0.080782,0.00537673,0.882795,0,0.016269,keep
745,4,0.126062,0.00566592,0.801634,0,0.016029,keep
746,4,0.112543,0.00588897,0.763627,0,0.016756,keep
747,4,0.059401,0.00609065,0.866276,0,0.015998,keep
748,4,0.062043,0.00629789,0.882821,0,0.015863,keep
749,4,0.055926,0.00632132,0.890700,0,0.016233,keep
750,4,0.067989,0.00675932,0.888211,0,0.016507,keep
751,4,0.070350,0.00704631,0.874774,0,0.016416,keep
752,4,0.084024,0.00645923,0.878532,0,0.016469,keep
753,4,0.074439,0.00617575,0.841851,0,0.016111,keep
754,4,0.061595,0.00639106,0.878761,0,0.016367,keep
755,4,0.092429,0.00671801,0.870936,0,0.016149,keep
756,4,0.069359,0.00679256,0.885080,0,0.015860,keep
757,4,0.060548,0.00733873,0.903627,0,0.016342,keep
758,4,0.049998,0.00786411,0.930986,0,0.016034,keep
759,4,0.067399,0.00852758,0.889849,0,0.016115,keep
760,4,0.069668,0.00848218,0.894422,0,0.016519,keep
761,4,0.134892,0.00719778,0.799834,0,0.016297,keep
762,4,0.073324,0.00682753,0.855346,0,0.016561,keep
763,4,0.101910,0.00747275,0.856552,0,0.016544,keep
764,4,0.080361,0.00790871,0.860267,0,0.016586,keep
765,4,0.084495,0.00847206,0.844062,0,0.015831,keep
766,4,0.093368,0.00998562,0.880419,0,0.015834,keep
767,4,0.083114,0.01066880,0.821467,0,0.015965,keep
768,4,0.061500,0.01167548,0.897460,0,0.015942,zoom_out_to_2
769,2,0.067926,0.01215559,0.867069,0,0.016248,keep
770,2,0.061112,0.01195706,0.876714,0,0.016494,keep
771,2,0.096381,0.01129803,0.783159,0,0.016824,keep
772,2,0.085901,0.01020299,0.814972,0,0.016684,keep
773,2,0.113321,0.01097259,0.835749,0,0.016729,keep
774,2,0.093943,0.01226494,0.847876,0,0.016699,keep
775,2,0.058338,0.01351929,0.881978,0,0.016639,keep
776,2,0.062355,0.01536480,0.872106,0,0.016558,keep
777,2,0.078821,0.01673683,0.835227,0,0.016683,keep
778,2,0.089640,0.01696207,0.811347,0,0.017160,keep
779,2,0.088983,0.01565483,0.824514,0,0.016843,keep
780,2,0.078497,0.01465329,0.822746,0,0.016450,keep
781,2,0.109644,0.01327914,0.747806,0,0.016805,keep
782,2,0.104675,0.01364360,0.798815,0,0.016169,keep
783,2,0.093280,0.01484673,0.843435,0,0.015848,keep
784,2,0.062779,0.01678578,0.899225,0,0.015955,keep
785,2,0.060277,0.01893534,0.878171,0,0.016097,keep
786,2,0.057478,0.02090790,0.899839,0,0.016000,keep
787,2,0.094834,0.02274262,0.803306,0,0.016433,keep
788,2,0.086198,0.02136828,0.866777,0,0.016490,keep
789,2,0.081889,0.01947610,0.815398,0,0.016472,keep
790,2,0.084346,0.01931077,0.848673,0,0.016594,keep
791,2,0.080747,0.02031407,0.863585,0,0.016532,keep
792,2,0.059228,0.02076582,0.878439,0,0.016515,keep
793,2,0.092976,0.02566965,0.853575,0,0.016449,keep
794,2,0.069381,0.02693285,0.853522,0,0.017045,keep
795,2,0.059835,0.02759076,0.865853,0,0.016852,keep
796,2,0.073886,0.02714134,0.877003,0,0.016772,keep
797,2,0.073195,0.02619039,0.865400,0,0.017052,keep
798,2,0.088703,0.02399307,0.874844,0,0.017431,keep
799,2,0.079289,0.02558132,0.889428,0,0.016744,keep
800,2,0.066821,0.02533233,0.855980,0,0.015875,keep
801,2,0.073356,0.02524496,0.869040,0,0.015707,keep
802,2,0.067797,0.02569396,0.880179,0,0.015763,keep
803,2,0.072603,0.02816477,0.873606,0,0.015484,keep
804,2,0.061114,0.02977315,0.889824,0,0.015969,keep
805,2,0.061818,0.03123662,0.883980,0,0.016427,keep
806,2,0.079205,0.02967496,0.869162,0,0.016406,keep
807,2,0.078364,0.02802528,0.851869,0,0.016958,keep
808,2,0.082663,0.02632544,0.856513,0,0.016342,keep
809,2,0.082766,0.02529573,0.832346,0,0.016851,keep
810,2,0.095517,0.02566919,0.872332,0,0.016333,keep
811,2,0.114806,0.02665169,0.908150,0,0.015950,keep
812,2,0.085589,0.02752786,0.878547,0,0.016176,keep
813,2,0.107728,0.03083004,0.894625,0,0.016581,keep
814,2,0.075776,0.03272242,0.893098,0,0.016329,keep
815,2,0.078405,0.03361290,0.906750,0,0.016668,keep
816,2,0.090367,0.03129286,0.910509,0,0.016446,keep
817,2,0.089681,0.02986322,0.876121,0,0.015898,keep
818,2,0.084497,0.02698020,0.879910,0,0.015853,keep
819,2,0.066272,0.02638938,0.916835,0,0.015667,keep
820,2,0.056203,0.02705899,0.921010,0,0.015474,keep
821,2,0.059468,0.02901625,0.923183,0,0.016365,keep
822,2,0.047192,0.03066296,0.899448,0,0.015436,keep
823,2,0.061718,0.03223610,0.905936,0,0.015470,keep
824,2,0.062258,0.03287108,0.903660,0,0.015852,keep
825,2,0.069583,0.03354880,0.902240,0,0.015759,keep
826,2,0.094488,0.03439810,0.892368,0,0.015570,keep
827,2,0.054960,0.03499099,0.916570,0,0.016111,keep
828,2,0.057406,0.03494211,0.909194,0,0.015801,keep
829,2,0.064657,0.03237810,0.914153,0,0.015969,keep
830,2,0.067843,0.03163145,0.892736,0,0.015668,keep
831,2,0.067263,0.03245887,0.891605,0,0.015603,keep
832,2,0.047510,0.03315516,0.904901,0,0.015635,keep
833,2,0.059642,0.03412306,0.896052,0,0.015976,keep
834,2,0.072618,0.03365568,0.898468,0,0.016489,keep
835,2,0.064438,0.03448896,0.887035,0,0.016715,keep
836,2,0.075980,0.03116962,0.894031,0,0.016231,keep
837,2,0.086948,0.02882453,0.885878,0,0.015512,keep
838,2,0.078604,0.02689087,0.846406,0,0.015674,keep
839,2,0.060349,0.02712758,0.883830,0,0.015754,keep
840,2,0.058424,0.02783517,0.916884,0,0.015503,keep
841,2,0.056129,0.02864322,0.898261,0,0.016131,keep
842,2,0.050892,0.03067847,0.911438,0,0.016256,keep
843,2,0.048670,0.03171453,0.918550,0,0.016252,keep
844,2,0.070115,0.02957310,0.887324,0,0.016207,keep
845,2,0.075515,0.02550782,0.890846,0,0.016215,keep
846,2,0.105883,0.02272824,0.875990,0,0.016158,keep
847,2,0.098809,0.02413199,0.854444,0,0.016065,keep
848,2,0.087302,0.02269455,0.832068,0,0.016000,keep
849,2,0.123425,0.02208955,0.871361,0,0.016177,keep
850,2,0.085680,0.02381078,0.896876,0,0.016711,keep
851,2,0.074466,0.02634754,0.897367,0,0.016102,keep
852,2,0.067847,0.03090316,0.912742,0,0.016129,keep
853,2,0.056493,0.03413889,0.913472,0,0.016057,keep
854,2,0.180372,0.03935585,0.697060,0,0.015760,keep
855,2,0.156520,0.02526087,0.835347,0,0.015785,keep
856,2,0.097231,0.02323523,0.890968,0,0.014995,keep
857,2,0.061323,0.02343547,0.893955,0,0.015042,keep
858,2,0.077610,0.02756742,0.893933,0,0.015521,keep
859,2,0.106135,0.02607499,0.882001,0,0.015317,keep
860,2,0.059691,0.02623264,0.882305,0,0.015575,keep
861,2,0.069723,0.02643610,0.895269,0,0.015964,keep
862,2,0.128535,0.02336138,0.821685,0,0.015643,keep
863,2,0.093767,0.02292535,0.791125,0,0.015455,keep
864,2,0.058876,0.02096958,0.881508,0,0.015561,keep
865,2,0.066433,0.02015757,0.867959,0,0.015244,keep
866,2,0.075585,0.01979121,0.881734,0,0.015843,keep
867,2,0.083138,0.02053796,0.869918,0,0.016194,keep
868,2,0.067255,0.02179898,0.891447,0,0.015944,keep
869,2,0.059407,0.02393085,0.887059,0,0.016524,keep
870,2,0.057647,0.02508061,0.891551,0,0.016919,keep
871,2,0.105084,0.02359221,0.838656,0,0.016704,keep
872,2,0.109363,0.02095477,0.829530,0,0.016452,keep
873,2,0.094899,0.02169342,0.817108,0,0.017063,keep
874,2,0.079206,0.01933196,0.834143,0,0.016022,keep
875,2,0.070129,0.01859895,0.856861,0,0.016164,keep
876,2,0.099906,0.01894668,0.849196,0,0.016914,keep
877,2,0.067852,0.01953545,0.890155,0,0.016388,keep
878,2,0.064225,0.02132402,0.899033,0,0.016538,keep
879,2,0.041048,0.02281686,0.921749,0,0.016187,keep
880,2,0.057287,0.02316598,0.915473,0,0.016115,keep
881,2,0.113132,0.02033677,0.852606,0,0.016521,keep
882,2,0.076293,0.01796400,0.841411,0,0.015982,keep
883,2,0.065646,0.01621258,0.863391,0,0.016020,keep
884,2,0.085121,0.01610803,0.900291,0,0.015994,keep
885,2,0.077499,0.01548537,0.877616,0,0.016049,keep
886,2,0.104937,0.01592577,0.887895,0,0.015763,keep
887,2,0.072674,0.01688772,0.875506,0,0.016198,keep
888,2,0.072739,0.01853007,0.871101,0,0.016327,keep
889,2,0.061547,0.01976885,0.891488,0,0.016225,keep
890,2,0.076520,0.01896055,0.859534,0,0.015665,keep
891,2,0.105548,0.01583989,0.868442,0,0.015540,keep
892,2,0.079653,0.01389955,0.826100,0,0.015504,keep
893,2,0.092203,0.01329100,0.820193,0,0.015047,keep
894,2,0.101445,0.01290375,0.817341,0,0.014780,keep
895,2,0.068478,0.01310555,0.867145,0,0.015197,keep
896,2,0.099351,0.01473351,0.830548,0,0.015216,keep
897,2,0.067901,0.01621012,0.860286,0,0.016006,keep
898,2,0.087335,0.02052097,0.854337,0,0.016331,keep
899,2,0.071317,0.02217567,0.874005,0,0.015690,keep
900,2,0.072987,0.02265324,0.870974,0,0.015700,keep
901,2,0.150443,0.01791439,0.768940,0,0.015807,keep
902,2,0.094970,0.01757274,0.828518,0,0.015385,keep
903,2,0.083400,0.01808654,0.850450,0,0.016697,keep
904,2,0.048877,0.01799925,0.895875,0,0.016488,keep
905,2,0.067653,0.01849878,0.886121,0,0.015739,keep
906,2,0.060557,0.01979284,0.898109,0,0.015534,keep
907,2,0.048242,0.02088899,0.906559,0,0.016201,keep
908,2,0.049583,0.02120290,0.904586,0,0.016159,keep
909,2,0.066593,0.02038189,0.902931,0,0.015960,keep
910,2,0.056986,0.01921859,0.893227,0,0.015599,keep
911,2,0.075243,0.01793996,0.836540,0,0.015729,keep
912,2,0.091932,0.01676642,0.761555,0,0.015468,keep
913,2,0.057742,0.01599192,0.856209,0,0.015395,keep
914,2,0.056368,0.01595307,0.902297,0,0.015233,keep
915,2,0.073566,0.01667931,0.876998,0,0.017493,keep
916,2,0.069459,0.01722483,0.892968,0,0.016740,keep
917,2,0.055532,0.01805147,0.874852,0,0.016645,keep
918,2,0.059499,0.01880995,0.870262,0,0.016308,keep
919,2,0.071031,0.01816296,0.886685,0,0.015985,keep
920,2,0.067562,0.01754742,0.844121,0,0.015945,keep
921,2,0.114145,0.01448812,0.845574,0,0.016138,keep
922,2,0.105797,0.01498496,0.807745,0,0.015853,keep
923,2,0.059102,0.01450694,0.883745,0,0.015828,keep
924,2,0.086062,0.01517446,0.864143,0,0.016103,keep
